celula,metrica,alg_i,alg_j,n_seeds,media_i,media_j,dif_media,dif_pct,dif_mediana,todas_dif_nulas,classe,p_bruto,r_rank_biserial,p_holm55,significativo
go-realjan-alta,total_gco2,first_fit,follow_renewables,30,63280.36251955381,59832.83513141541,3447.5273881383746,5.761932190855251,3308.0533793900577,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,first_fit,followme_s,30,63280.36251955381,60319.53925047605,2960.8232690777468,4.908564133394602,3007.5861153566584,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,first_fit,lowest_carbon_dc,30,63280.36251955381,61011.31702684962,2269.0454927041915,3.719056731238303,2248.640706044549,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,first_fit,round_robin,30,63280.36251955381,74632.70405146664,-11352.341531912827,-15.210947635080007,-11323.662082939984,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,first_fit,worst_fit,30,63280.36251955381,65541.58847940256,-2261.225959848759,-3.4500627957154006,-2263.3128729921555,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,first_fit,wsnb,30,63280.36251955381,61017.5828091941,2262.7797103597036,3.7084060137805865,2211.764201028913,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,follow_renewables,followme_s,30,59832.83513141541,60319.53925047605,-486.7041190606263,-0.8068763871680023,-400.9877307317838,False,contraste,3.1478703022003174e-07,-0.9311827956989247,2.203509211540222e-06,True
go-realjan-alta,total_gco2,follow_renewables,lowest_carbon_dc,30,59832.83513141541,61011.31702684962,-1178.481895434183,-1.9315791772132396,-1043.7517535624065,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,follow_renewables,round_robin,30,59832.83513141541,74632.70405146664,-14799.868920051202,-19.83027294555109,-14748.30306151988,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,follow_renewables,worst_fit,30,59832.83513141541,65541.58847940256,-5708.7533479871345,-8.710123572578954,-5554.102385098504,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
