celula,algoritmo,seed,git_sha,sha256_binario,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
az-anticorr-alta,worst_fit,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,151.20481691688536,55332.678121078,0,0.0,399.725,0,402,13984
az-anticorr-alta,worst_fit,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,151.65219599403306,55567.23858314978,0,0.0,401.75,0,294,12099
az-anticorr-alta,worst_fit,49,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,150.6697382945124,55210.20993481469,0,0.0,397.65,0,298,11420
az-anticorr-alta,worst_fit,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,150.3625548640949,55153.88481794587,0,0.0,398.825,0,376,13106
az-anticorr-alta,worst_fit,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,150.43620604702002,55224.07777972945,0,0.0,397.7,0,337,14931
az-anticorr-alta,wsnb,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.68742675800527,49158.2553682138,0,0.0,400.7583333333333,0,498,13190
az-anticorr-alta,wsnb,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.27101541744852,48804.67709208079,0,0.0,400.1125,0,293,12228
az-anticorr-alta,wsnb,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.8048930641761,49106.10341243589,0,0.0,401.4125,0,457,14960
az-anticorr-alta,wsnb,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.45795937033807,48921.987102486295,0,0.0,400.45,0,515,10411
az-anticorr-alta,wsnb,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.4546203403201,48769.773373994045,0,0.0,400.375,0,379,15053
az-anticorr-alta,wsnb,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.6271356686849,48978.7727321503,0,0.0,400.84583333333336,0,480,11430
az-anticorr-alta,wsnb,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.74623899013164,49121.47480813531,0,0.0,401.17083333333335,0,329,9644
